ID_Ventas;ID_Canal;ID_Provincia;ID_Ciudad;ID_Empresa;ID_Vendedor;ID_Comprador;ID_Titular;ID_Voucher;Fecha_de_Emisión;ID_Origen;ID_Destino;ID_Producto;ID_Tipo_de_Producto;Inicio_Viaje;Fin_Viaje;ID_Forma_de_Pago
3386;13;20;42;1;168;3904;4;259258;1/11/2017;63;1000;200;3;20/11/2017;29/11/2017;1
3387;13;4;13;1;320;931;3;259262;1/11/2017;14;1002;200;3;16/11/2017;24/11/2017;13
3388;13;4;13;1;320;1474;3;259275;1/11/2017;14;1001;400;3;16/11/2017;8/12/2017;12
3389;13;5;15;1;168;5639;1;259334;2/11/2017;26;1000;102;3;5/11/2017;12/11/2017;1
3390;3;4;9;23;217;5639;3;259351;2/11/2017;16;1002;400;3;6/11/2017;14/11/2017;1
3391;3;4;9;23;217;5639;1;259377;2/11/2017;16;1002;400;3;7/11/2017;14/11/2017;1
3392;3;4;9;23;217;5639;3;259394;2/11/2017;16;1002;400;3;8/11/2017;14/11/2017;1
3393;3;4;9;23;217;5639;3;259406;2/11/2017;16;1002;400;3;10/11/2017;14/11/2017;1
3394;13;4;13;1;168;645;1;259423;2/11/2017;14;1002;102;3;5/11/2017;25/11/2017;6
3395;13;4;13;1;168;3486;3;259436;2/11/2017;14;1000;100;1;3/11/2017;3/12/2017;12
3396;13;4;7;1;168;4979;3;259449;2/11/2017;14;1001;400;3;3/11/2017;12/11/2017;1
3397;13;4;7;1;168;1660;3;259538;3/11/2017;16;1000;200;3;7/11/2017;10/11/2017;1
3398;13;4;7;1;168;3019;3;259542;3/11/2017;16;1000;200;3;4/11/2017;12/11/2017;1
3399;13;4;7;1;168;2824;3;259568;3/11/2017;16;1000;200;3;7/11/2017;10/11/2017;1
3400;13;4;7;1;168;2438;3;259572;3/11/2017;14;1000;200;3;7/11/2017;10/11/2017;1
3401;13;4;13;1;320;2628;3;259585;3/11/2017;14;1000;102;3;6/11/2017;19/11/2017;12
3402;13;4;13;1;168;1580;1;259601;6/11/2017;14;1000;200;3;10/11/2017;12/11/2017;13
3403;3;4;9;23;217;5639;4;259631;6/11/2017;14;1002;400;3;7/11/2017;14/11/2017;1
3404;13;4;13;1;240;1695;4;259657;6/11/2017;14;1000;200;3;17/11/2017;21/11/2017;7
3405;3;4;9;23;217;5639;2;259661;6/11/2017;14;1007;400;3;7/11/2017;14/11/2017;1
3406;3;4;9;23;217;5639;3;259687;6/11/2017;14;1007;400;3;7/11/2017;9/11/2017;1
3407;13;4;7;1;168;2126;3;259691;6/11/2017;14;1001;400;3;7/11/2017;10/11/2017;1
3408;13;4;7;1;168;1681;3;259703;6/11/2017;14;1001;400;3;7/11/2017;16/11/2017;1
3409;12;4;7;2;341;285;3;259729;7/11/2017;43;1002;200;3;9/11/2017;22/11/2017;13
3410;12;4;7;4;308;1935;3;259746;7/11/2017;26;1000;200;3;10/11/2017;12/11/2017;12
3411;13;4;13;1;168;1680;3;259793;9/11/2017;14;1002;200;3;25/12/2017;6/1/2018;1
3412;13;4;13;1;168;1525;3;259835;9/11/2017;14;1002;102;3;25/12/2017;6/1/2018;1
3413;13;4;13;1;168;4028;1;259882;10/11/2017;14;1000;102;3;27/12/2017;16/1/2018;2
3414;13;4;7;1;168;2866;3;259895;10/11/2017;14;1001;400;3;10/11/2017;16/11/2017;1
3415;13;4;7;1;168;743;3;259907;10/11/2017;14;1000;200;3;11/11/2017;19/11/2017;1
3416;13;4;7;1;168;3973;3;259911;10/11/2017;14;1001;400;3;12/11/2017;20/11/2017;1
3417;13;4;7;1;168;384;3;259924;10/11/2017;14;1000;200;3;21/11/2017;23/11/2017;1
3418;13;11;22;1;168;4182;3;259971;10/11/2017;35;1004;200;3;12/11/2017;18/11/2017;1
3419;13;4;13;1;240;2948;3;260013;13/11/2017;14;1000;102;3;2/12/2017;9/12/2017;9
3420;12;4;7;2;17;2450;3;260026;13/11/2017;63;1000;103;3;16/11/2017;30/11/2017;14
3421;12;4;7;2;17;659;3;260056;13/11/2017;63;1000;102;3;16/11/2017;30/11/2017;14
3422;12;4;7;3;186;1211;3;260128;15/11/2017;14;1001;400;3;18/11/2017;25/11/2017;9
3423;12;4;9;1;240;5043;3;260158;15/11/2017;16;1000;102;3;23/11/2017;28/11/2017;12
3424;12;4;7;6;5;4900;3;260175;16/11/2017;14;1000;102;3;20/11/2017;18/12/2017;12
3425;12;4;7;2;74;434;3;260204;16/11/2017;14;1000;200;3;18/11/2017;26/11/2017;14
3426;12;4;7;2;195;665;3;260217;16/11/2017;26;1001;400;3;6/1/2018;6/2/2018;15
3427;12;4;9;1;240;5715;4;260251;16/11/2017;60;1002;200;3;17/11/2017;1/12/2017;12
3428;12;4;7;2;291;4438;1;260281;17/11/2017;63;1000;200;3;19/11/2017;29/11/2017;14
3429;13;4;7;1;168;2853;3;260294;17/11/2017;14;1000;200;3;20/11/2017;23/11/2017;1
3430;13;4;7;1;168;5147;3;260306;17/11/2017;14;1000;200;3;29/11/2017;2/12/2017;1
3431;13;4;13;1;320;2718;3;260319;17/11/2017;14;1000;102;3;20/11/2017;27/11/2017;7
3432;13;4;9;1;168;5639;1;260323;21/11/2017;14;1007;200;3;23/11/2017;24/11/2017;1
3433;13;20;42;1;168;2265;4;260349;21/11/2017;63;1000;200;3;7/12/2017;16/12/2017;1
3434;13;4;13;1;320;1263;3;260383;21/11/2017;14;1000;102;3;3/12/2017;13/12/2017;9
3435;12;4;7;4;49;1773;3;260396;22/11/2017;26;1000;200;3;26/11/2017;9/12/2017;14
3436;13;4;13;1;320;2445;3;260412;22/11/2017;14;1000;102;3;23/11/2017;30/11/2017;13
3437;12;4;7;2;92;5238;3;260425;22/11/2017;14;1000;200;3;29/11/2017;4/12/2017;12
3438;12;4;9;1;240;5707;3;260442;23/11/2017;43;1000;200;3;4/12/2017;7/12/2017;13
3439;13;4;13;1;168;3225;3;260472;24/11/2017;26;1000;200;3;25/11/2017;27/11/2017;9
3440;13;4;7;1;168;4099;3;260485;24/11/2017;14;1000;200;3;24/11/2017;1/12/2017;1
3441;13;4;7;1;168;698;3;260501;24/11/2017;16;1000;200;3;26/11/2017;2/12/2017;1
3442;13;4;7;1;168;2157;3;260514;24/11/2017;16;1000;200;3;26/11/2017;2/12/2017;1
3443;13;4;7;1;168;5542;3;260527;24/11/2017;16;1000;200;3;26/11/2017;2/12/2017;1
3444;13;4;7;1;168;1987;3;260531;24/11/2017;16;1000;200;3;25/11/2017;29/11/2017;1
3445;12;4;7;2;215;4021;4;260561;24/11/2017;14;1003;102;3;2/12/2017;14/12/2017;10
3446;13;4;13;1;168;3378;4;260633;27/11/2017;14;1000;200;3;7/12/2017;10/12/2017;10
3447;13;4;13;1;320;1991;1;260693;27/11/2017;14;1000;102;3;11/12/2017;23/12/2017;7
3448;13;4;13;1;240;5714;3;260705;27/11/2017;14;1000;102;3;15/12/2017;29/1/2018;7
3449;12;4;7;2;51;5474;3;260748;28/11/2017;14;1000;200;3;7/12/2017;18/12/2017;14
3450;12;4;7;4;89;2269;3;260854;29/11/2017;26;1000;200;3;30/11/2017;4/12/2017;12
3451;13;3;45;1;168;5690;4;260897;30/11/2017;14;1002;200;3;10/1/2018;22/1/2018;1
3452;12;4;9;1;240;1355;3;260913;3/12/2017;16;1000;200;3;25/12/2017;30/12/2017;7
3453;12;4;9;1;240;5270;3;260926;4/12/2017;16;1000;200;3;12/2/2018;27/2/2018;14
3454;12;4;7;2;280;1412;2;260956;5/12/2017;14;1000;200;3;16/1/2018;22/1/2018;12
3455;13;4;13;1;240;1383;3;260973;5/12/2017;14;1000;103;3;6/12/2017;16/12/2017;13
3456;13;4;13;1;320;453;3;261016;7/12/2017;14;1000;102;3;7/12/2017;11/12/2017;13
3457;13;4;13;1;240;1988;3;261029;7/12/2017;14;1002;102;3;9/12/2017;15/12/2017;9
3458;12;4;7;2;124;1966;3;261059;9/12/2017;14;1000;200;3;23/12/2017;14/1/2018;14
3459;12;4;7;2;129;1464;1;261207;12/12/2017;14;1000;200;3;14/12/2017;21/12/2017;12
3460;13;4;13;1;168;4738;3;261211;13/12/2017;14;1000;102;3;8/2/2018;15/2/2018;13
3461;12;4;7;2;218;2405;3;261224;13/12/2017;14;1000;102;3;15/12/2017;5/1/2018;9
3462;13;4;7;1;168;2866;3;261284;15/12/2017;16;1000;200;3;12/1/2018;19/1/2018;1
3463;13;4;13;1;320;1126;3;261339;18/12/2017;14;1001;102;3;26/12/2017;2/1/2018;13
3464;12;4;7;2;69;1190;3;261343;18/12/2017;16;1000;303;3;28/12/2017;6/1/2018;12
3465;13;4;13;1;240;2129;4;261373;19/12/2017;14;1000;102;3;14/1/2018;22/1/2018;13
3466;13;4;13;1;240;4976;4;261386;19/12/2017;14;1001;102;3;31/12/2017;29/1/2018;13
3467;13;4;13;1;240;5694;3;261399;19/12/2017;14;1000;200;3;20/12/2017;29/12/2017;7
3468;12;4;7;2;67;1591;3;261445;21/12/2017;14;1003;400;3;29/3/2018;15/4/2018;14
3469;13;4;13;1;168;982;3;261458;21/12/2017;14;1000;200;3;8/1/2018;15/1/2018;10
3470;13;4;13;1;168;2070;3;261462;21/12/2017;14;1000;200;3;24/12/2017;25/12/2017;13
3471;13;4;13;1;168;5727;3;261475;21/12/2017;14;1000;200;3;24/12/2017;25/12/2017;14
3472;12;4;7;7;57;3894;3;261547;22/12/2017;58;1000;200;3;3/1/2018;25/1/2018;14
3473;13;4;13;1;320;4463;4;261577;22/12/2017;14;1000;200;3;26/12/2017;16/1/2018;10
3474;12;4;9;1;240;3384;3;261606;27/12/2017;14;1000;102;3;29/12/2017;6/1/2018;10
3475;12;4;7;2;289;1974;3;261619;27/12/2017;14;1000;102;3;8/1/2018;19/1/2018;14
3476;12;4;9;1;240;2396;4;261649;27/12/2017;14;1002;102;3;12/1/2018;30/1/2018;10
3477;12;4;7;2;293;3433;3;261653;27/12/2017;16;1001;400;3;30/12/2017;14/1/2018;13
3478;13;4;13;1;320;2402;3;261666;27/12/2017;14;1001;302;3;25/1/2018;13/2/2018;13
3479;13;9;18;1;168;5639;1;261708;29/12/2017;14;1000;200;3;2/1/2018;10/1/2018;1
3480;12;4;9;1;320;1297;3;261712;1/1/2018;14;1000;102;3;28/1/2018;2/2/2018;13
3481;12;4;7;2;231;4749;1;261725;2/1/2018;43;1000;200;3;18/2/2018;4/3/2018;14
3482;12;4;7;2;218;4328;3;261785;3/1/2018;14;1000;102;3;6/1/2018;26/1/2018;14
3483;12;4;7;2;321;1661;4;261798;3/1/2018;60;1000;200;3;4/1/2018;15/1/2018;8
3484;12;4;9;1;320;4975;3;261827;4/1/2018;16;1000;200;3;22/1/2018;1/2/2018;14
3485;13;4;13;1;240;4156;4;261844;4/1/2018;14;1000;102;3;6/1/2018;13/1/2018;10
3486;12;4;7;2;289;3701;3;261887;5/1/2018;14;1000;200;3;20/1/2018;31/1/2018;7
3487;12;4;7;4;44;4706;3;261891;5/1/2018;26;1003;400;3;26/1/2018;27/2/2018;14
3488;12;4;7;2;35;4222;3;261933;8/1/2018;26;1001;400;3;12/1/2018;7/2/2018;10
3489;12;4;9;1;320;699;4;261963;8/1/2018;14;1004;302;3;9/1/2018;22/1/2018;13
3490;12;4;7;3;248;3835;3;261993;9/1/2018;14;1001;302;3;31/1/2018;25/2/2018;12
3491;13;20;42;1;168;3141;4;272012;10/1/2018;63;1000;200;3;13/1/2018;22/1/2018;1
3492;12;4;7;2;101;3326;3;272038;10/1/2018;14;1000;200;3;15/1/2018;31/1/2018;12
3493;13;4;13;1;168;1309;3;272072;11/1/2018;14;1000;102;3;14/1/2018;28/1/2018;10
3494;13;4;13;1;240;1896;3;272098;11/1/2018;14;1000;200;3;14/1/2018;26/1/2018;10
3495;12;4;9;1;168;2285;3;272131;12/1/2018;14;1000;200;3;12/1/2018;14/1/2018;9
3496;13;4;7;1;168;1075;3;272157;12/1/2018;60;1002;200;3;19/1/2018;28/1/2018;1
3497;13;4;13;1;168;944;3;272191;12/1/2018;14;1001;400;3;18/1/2018;5/2/2018;10
3498;13;4;13;1;240;3013;3;272216;12/1/2018;14;1000;303;3;15/1/2018;24/1/2018;10
3499;12;4;7;4;308;3051;4;272289;15/1/2018;26;1000;102;3;19/1/2018;29/1/2018;13
3500;3;5;15;15;217;4596;3;272318;15/1/2018;26;1000;102;3;16/1/2018;29/1/2018;1
3501;13;4;13;1;168;2283;1;272348;16/1/2018;14;1000;102;3;20/1/2018;7/2/2018;13
3502;13;4;13;1;240;858;4;272382;17/1/2018;14;1000;102;3;22/1/2018;29/1/2018;13
3503;13;4;13;1;240;1024;1;272395;17/1/2018;14;1000;102;3;21/1/2018;28/1/2018;13
3504;13;4;13;1;168;3888;1;272411;18/1/2018;14;1000;303;3;20/1/2018;10/2/2018;10
3505;13;4;7;1;168;1681;3;272424;18/1/2018;14;1000;200;3;28/1/2018;2/2/2018;1
3506;12;4;9;1;168;3511;3;272454;18/1/2018;16;1000;200;3;20/1/2018;27/1/2018;6
3507;13;4;13;1;168;523;3;272471;19/1/2018;14;1000;102;3;24/1/2018;3/2/2018;13
3508;12;4;9;1;168;4449;4;272484;20/1/2018;26;1002;200;3;23/1/2018;8/2/2018;13
3509;12;4;7;6;98;802;4;272513;22/1/2018;14;1000;200;3;22/1/2018;30/1/2018;13
3510;12;4;7;4;135;714;1;272526;22/1/2018;26;1004;102;3;24/1/2018;3/2/2018;9
3511;13;4;7;1;168;4726;1;272543;22/1/2018;63;1000;200;3;30/1/2018;15/2/2018;1
3512;12;4;7;2;77;441;3;272599;23/1/2018;16;1000;102;3;25/1/2018;8/2/2018;12
3513;13;9;18;1;168;5639;1;272602;23/1/2018;31;1000;200;3;1/2/2018;9/2/2018;1
3514;12;4;7;2;58;3851;3;272632;23/1/2018;16;1000;200;3;27/1/2018;11/2/2018;14
3515;3;5;15;15;217;717;3;272645;24/1/2018;26;1000;200;3;2/2/2018;19/2/2018;1
3516;13;20;42;1;168;163;1;272662;24/1/2018;63;1000;200;3;4/2/2018;15/2/2018;1
3517;13;20;42;1;168;3478;1;272704;24/1/2018;63;1000;200;3;5/4/2018;14/4/2018;1
3518;12;4;7;2;101;2877;3;272717;24/1/2018;14;1001;400;3;15/3/2018;6/4/2018;9
3519;12;4;7;2;84;3217;1;272721;25/1/2018;16;1000;102;3;2/2/2018;9/2/2018;13
3520;13;20;42;1;168;3233;4;272764;25/1/2018;63;1004;200;3;20/3/2018;29/3/2018;1
3521;13;3;45;1;168;5639;2;272819;26/1/2018;14;1000;200;3;31/1/2018;13/2/2018;1
3522;12;4;7;2;60;556;3;272836;26/1/2018;14;1000;200;3;29/1/2018;19/3/2018;11
3523;3;5;15;15;217;934;3;272866;27/1/2018;26;1000;102;3;15/2/2018;11/3/2018;1
3524;12;4;9;1;168;4961;3;272896;28/1/2018;16;1002;200;3;29/1/2018;25/2/2018;8
3525;13;4;13;1;168;266;1;272925;29/1/2018;14;1000;102;3;31/1/2018;15/2/2018;13
3526;12;4;7;4;185;4585;4;272968;30/1/2018;26;1000;200;3;17/2/2018;20/2/2018;9
3527;12;4;7;2;69;3838;1;272985;30/1/2018;16;1000;102;3;4/2/2018;14/2/2018;12
3528;12;4;7;2;69;4761;4;272998;30/1/2018;16;1000;102;3;4/2/2018;14/2/2018;12
3529;13;4;13;1;320;5192;1;273045;31/1/2018;14;1000;200;3;5/2/2018;9/2/2018;14
3530;13;4;13;1;240;1442;3;273058;31/1/2018;14;1000;200;3;1/2/2018;11/2/2018;13
3531;13;4;13;1;320;5617;2;273117;31/1/2018;14;1002;200;3;31/3/2018;16/4/2018;13
3532;13;4;7;1;168;5147;3;273177;2/2/2018;16;1001;400;3;5/2/2018;10/2/2018;1
3533;13;4;7;1;168;2798;3;273181;2/2/2018;26;1001;400;3;5/2/2018;10/2/2018;1
3534;12;4;7;2;7;753;3;273219;2/2/2018;14;1002;400;3;30/5/2018;16/6/2018;14
3535;12;4;9;1;168;686;1;273266;4/2/2018;26;1000;102;3;5/2/2018;16/2/2018;12
3536;13;4;13;1;168;4904;3;273279;5/2/2018;14;1002;102;3;19/2/2018;6/3/2018;13
3537;12;4;7;2;101;2476;3;273283;5/2/2018;14;1002;200;3;10/3/2018;21/3/2018;11
3538;13;20;42;1;168;5138;1;273355;6/2/2018;63;1000;200;3;7/6/2018;17/6/2018;1
3539;12;4;9;1;168;1070;1;273372;8/2/2018;14;1000;102;3;9/2/2018;13/2/2018;12
3540;13;4;7;1;168;4684;3;273398;8/2/2018;14;1000;200;3;26/2/2018;1/3/2018;1
3541;12;4;7;2;176;3154;3;273401;8/2/2018;16;1000;200;3;9/2/2018;13/2/2018;13
3542;12;4;9;1;168;5676;3;273427;9/2/2018;16;1001;400;3;10/2/2018;28/2/2018;13
3543;13;4;13;1;320;895;3;273431;9/2/2018;14;1000;102;3;13/2/2018;23/2/2018;9
3544;13;4;9;25;54;5639;1;273444;9/2/2018;20;1000;102;3;10/2/2018;13/2/2018;1
3545;13;4;9;25;54;5639;1;273474;9/2/2018;20;1000;102;3;10/2/2018;13/2/2018;1
3546;12;4;7;2;141;127;3;273487;9/2/2018;16;1000;102;3;15/2/2018;24/2/2018;12
3547;12;4;7;2;31;5339;3;273491;14/2/2018;14;1002;200;3;2/3/2018;15/3/2018;14
3548;13;4;7;1;168;2424;4;273503;14/2/2018;14;1000;200;3;4/3/2018;15/3/2018;1
3549;12;4;9;1;320;1969;3;273516;14/2/2018;16;1000;200;3;17/2/2018;27/2/2018;7
3550;13;4;9;1;168;1430;1;273533;14/2/2018;14;1000;303;3;24/2/2018;18/3/2018;1
3551;12;4;7;4;160;5708;3;273559;15/2/2018;26;1001;400;3;20/4/2018;23/5/2018;14
3552;12;4;7;4;160;4003;3;273622;16/2/2018;26;1000;201;3;22/2/2018;4/3/2018;14
3553;13;20;42;1;168;4202;1;273648;16/2/2018;63;1004;200;3;26/2/2018;7/3/2018;1
3554;12;4;7;2;31;5339;3;273652;16/2/2018;14;1002;200;3;2/3/2018;16/3/2018;14
3555;13;4;13;1;320;896;1;273678;16/2/2018;14;1000;200;3;17/2/2018;5/3/2018;7
3556;12;4;7;2;246;335;4;273741;20/2/2018;14;1000;103;3;31/3/2018;7/4/2018;12
3557;12;4;7;2;246;335;1;273754;20/2/2018;14;1000;102;3;31/3/2018;7/4/2018;12
3558;13;4;13;1;168;1912;3;273767;20/2/2018;14;1001;103;3;4/3/2018;19/3/2018;13
3559;12;4;7;6;82;1561;3;273771;21/2/2018;16;1001;103;3;21/2/2018;6/3/2018;9
3560;12;4;7;2;74;4694;4;273809;21/2/2018;14;1000;200;3;8/3/2018;15/3/2018;14
3561;13;4;13;1;320;709;3;273813;21/2/2018;14;1000;102;3;26/2/2018;8/3/2018;13
3562;12;4;7;4;143;580;3;273839;21/2/2018;26;1000;200;3;1/3/2018;21/3/2018;13
3563;12;4;7;4;143;581;3;273856;21/2/2018;26;1000;200;3;25/2/2018;25/3/2018;13
3564;3;5;15;15;217;720;4;273873;21/2/2018;26;1000;200;3;17/6/2018;25/6/2018;1
3565;13;4;13;1;168;4494;3;273915;22/2/2018;14;1000;102;3;23/2/2018;27/2/2018;13
3566;13;4;13;1;168;225;3;273958;23/2/2018;14;1000;102;3;23/2/2018;9/3/2018;10
3567;13;4;13;1;320;2301;3;273988;23/2/2018;14;1002;102;3;25/2/2018;6/3/2018;13
3568;13;3;45;1;168;5639;2;274005;26/2/2018;14;1000;200;3;19/4/2018;5/5/2018;1
3569;13;3;45;1;168;5639;2;274018;26/2/2018;14;1000;200;3;22/4/2018;29/4/2018;1
3570;13;3;45;1;168;5639;2;274022;26/2/2018;14;1000;200;3;22/4/2018;4/5/2018;1
3571;13;4;7;1;168;2072;3;274065;26/2/2018;16;1000;200;3;4/3/2018;10/3/2018;1
3572;13;20;35;1;168;5639;1;274154;28/2/2018;63;1000;102;3;22/5/2018;5/6/2018;1
3573;13;20;35;1;168;5639;1;274171;28/2/2018;63;1000;102;3;22/5/2018;5/6/2018;1
3574;13;4;13;1;168;769;3;274197;28/2/2018;14;1002;102;3;3/3/2018;15/3/2018;10
3575;12;4;7;2;39;1964;4;274209;28/2/2018;16;1000;200;3;18/3/2018;8/4/2018;14
3576;13;4;13;1;168;5543;3;274213;28/2/2018;14;1001;400;3;19/3/2018;3/4/2018;13
3577;12;4;7;2;285;956;4;274226;28/2/2018;14;1000;102;3;18/3/2018;23/6/2018;6
3578;12;4;7;2;33;4707;3;274273;28/2/2018;16;1003;400;3;6/4/2018;28/4/2018;14
3579;13;4;7;1;168;5648;3;274286;1/3/2018;16;1000;200;3;10/3/2018;17/3/2018;1
3580;13;4;7;1;168;942;3;274315;1/3/2018;14;1003;400;3;12/3/2018;19/3/2018;1
3581;13;4;13;1;168;2746;3;274345;1/3/2018;14;1000;200;3;4/3/2018;18/3/2018;13
3582;12;4;7;2;215;2655;3;274358;1/3/2018;14;1000;200;3;2/3/2018;30/4/2018;11
3583;12;4;7;4;308;237;3;274375;1/3/2018;26;1000;200;3;7/3/2018;17/3/2018;12
3584;13;4;13;1;168;418;4;274434;2/3/2018;14;1000;200;3;7/3/2018;27/3/2018;13
3585;13;4;13;1;320;1507;4;274447;2/3/2018;14;1000;200;3;3/3/2018;10/3/2018;9
3586;12;4;9;1;320;5107;3;274477;3/3/2018;16;1000;200;3;10/3/2018;18/3/2018;13
3587;12;4;9;1;320;1978;3;274494;4/3/2018;14;1000;200;3;3/4/2018;21/4/2018;14
3588;12;4;7;4;143;2753;3;274506;5/3/2018;26;1000;200;3;6/3/2018;14/3/2018;12
3589;13;4;13;1;320;4967;3;274523;5/3/2018;14;1001;303;3;5/4/2018;16/5/2018;14
3590;13;4;13;1;240;782;3;274536;5/3/2018;14;1002;102;3;24/3/2018;1/4/2018;9
3591;13;3;11;1;168;5639;2;274549;6/3/2018;14;1000;102;3;9/3/2018;26/3/2018;1
3592;3;5;15;15;217;1514;3;274553;6/3/2018;26;1000;200;3;15/3/2018;29/3/2018;1
3593;13;4;13;1;168;1397;3;274579;6/3/2018;14;1000;102;3;11/3/2018;19/3/2018;10
3594;12;4;7;2;110;5148;1;274642;7/3/2018;14;1001;303;3;9/3/2018;6/4/2018;11
3595;12;4;9;1;320;883;3;274685;7/3/2018;14;1002;200;3;10/3/2018;22/3/2018;7
3596;13;4;13;1;168;3981;3;274698;8/3/2018;14;1000;102;3;29/3/2018;7/4/2018;13
3597;13;4;13;1;320;4181;3;274744;8/3/2018;14;1000;200;3;13/3/2018;21/3/2018;13
3598;12;4;7;2;39;2980;3;274757;8/3/2018;14;1000;102;3;29/3/2018;10/4/2018;12
3599;12;4;7;2;246;4818;4;274846;9/3/2018;14;1004;103;3;21/4/2018;4/5/2018;12
3600;13;4;7;1;168;1075;3;274863;9/3/2018;14;1000;200;3;10/3/2018;18/3/2018;1
3601;13;4;7;1;168;2728;3;274876;9/3/2018;14;1000;200;3;10/3/2018;18/3/2018;1
3602;12;4;9;1;320;1522;3;274889;9/3/2018;14;1002;200;3;17/3/2018;28/3/2018;7
3603;13;4;13;1;168;2596;3;274952;12/3/2018;14;1002;102;3;7/5/2018;21/5/2018;10
3604;12;4;7;2;67;2297;3;274982;12/3/2018;14;1000;102;3;14/3/2018;21/3/2018;12
3605;13;4;13;1;168;421;3;275068;13/3/2018;14;1000;102;3;17/3/2018;29/3/2018;13
3606;13;4;13;1;168;4188;3;275072;13/3/2018;14;1000;102;3;17/3/2018;29/3/2018;13
3607;13;4;13;1;168;138;3;275114;13/3/2018;14;1001;400;3;16/3/2018;22/3/2018;13
3608;12;4;7;4;311;2099;3;275127;13/3/2018;26;1000;200;3;16/4/2018;26/4/2018;14
3609;12;4;9;1;320;3726;3;275263;14/3/2018;26;1004;200;3;18/3/2018;31/3/2018;14
3610;12;4;7;2;84;2302;3;275289;15/3/2018;16;1000;200;3;17/3/2018;26/3/2018;9
3611;12;4;9;1;320;3912;4;275335;16/3/2018;20;1000;200;3;17/3/2018;31/3/2018;13
3612;13;4;13;1;168;3134;3;275348;16/3/2018;14;1002;200;3;21/3/2018;31/3/2018;10
3613;12;4;9;1;168;621;3;275378;16/3/2018;26;1000;200;3;17/3/2018;31/3/2018;10
3614;12;4;7;2;209;2483;3;275411;19/3/2018;14;1001;102;3;16/4/2018;11/5/2018;12
3615;13;4;13;1;168;3712;3;275454;19/3/2018;14;1002;200;3;24/3/2018;2/4/2018;7
3616;12;4;7;3;186;3483;3;275471;19/3/2018;14;1000;200;3;23/3/2018;30/3/2018;1
3617;3;5;15;15;217;5726;4;275509;19/3/2018;26;1000;200;3;24/3/2018;5/4/2018;1
3618;13;4;7;1;168;2616;3;275543;19/3/2018;14;1001;400;3;25/3/2018;30/3/2018;1
3619;12;4;7;2;247;5063;3;275573;19/3/2018;16;1001;400;3;19/3/2018;11/4/2018;14
3620;13;20;42;1;168;696;4;275632;20/3/2018;63;1002;200;3;27/3/2018;5/4/2018;1
3621;12;4;7;2;145;5273;3;275675;20/3/2018;64;1000;200;3;24/3/2018;1/4/2018;12
3622;3;5;15;15;217;3815;4;275734;21/3/2018;26;1000;200;3;24/3/2018;26/3/2018;1
3623;3;5;15;15;217;2151;4;275747;21/3/2018;26;1000;200;3;2/4/2018;5/4/2018;1
3624;3;5;15;15;217;2617;4;275849;22/3/2018;26;1000;200;3;24/3/2018;5/4/2018;1
3625;3;5;15;15;217;1578;3;275896;22/3/2018;26;1000;200;3;25/3/2018;6/4/2018;1
3626;3;5;15;15;217;823;1;275908;22/3/2018;26;1000;200;3;27/6/2018;4/7/2018;1
3627;12;4;7;4;180;2261;3;275912;22/3/2018;26;1004;200;3;1/4/2018;14/4/2018;14
3628;13;4;9;1;168;5639;2;275968;23/3/2018;16;1007;200;3;16/4/2018;19/4/2018;1
3629;13;4;9;1;168;5639;2;275972;23/3/2018;16;1007;200;3;16/4/2018;19/4/2018;1
3630;12;4;7;2;105;1760;3;276032;23/3/2018;63;1000;200;3;25/3/2018;2/4/2018;14
3631;13;4;13;1;240;2023;3;276045;23/3/2018;14;1000;102;3;24/3/2018;8/4/2018;11
3632;12;4;9;1;168;4773;3;276075;24/3/2018;14;1000;102;3;26/3/2018;4/4/2018;15
3633;13;4;13;1;168;5692;3;276151;26/3/2018;14;1000;200;3;30/3/2018;7/4/2018;7
3634;12;4;7;2;39;5253;3;276164;26/3/2018;16;1000;102;3;28/3/2018;10/4/2018;12
3635;13;20;42;1;240;2695;4;276194;26/3/2018;63;1000;200;3;30/3/2018;7/4/2018;1
3636;12;4;7;2;92;1619;3;276219;26/3/2018;14;1001;400;3;2/4/2018;22/4/2018;14
3637;13;4;13;1;168;5074;3;276427;28/3/2018;14;1001;400;3;4/4/2018;25/4/2018;2
3638;13;4;7;1;240;4248;3;276474;28/3/2018;14;1000;200;3;8/4/2018;13/4/2018;1
3639;13;20;42;1;240;3742;2;276491;28/3/2018;63;1004;200;3;3/6/2018;17/6/2018;1
3640;13;4;13;1;240;1207;3;276503;28/3/2018;14;1000;102;3;17/4/2018;8/5/2018;13
3641;13;4;13;1;240;4037;3;276516;28/3/2018;14;1000;200;3;30/3/2018;7/4/2018;13
3642;12;4;7;3;288;5569;3;276589;31/3/2018;14;1000;200;3;1/4/2018;17/4/2018;14
3643;12;4;7;2;145;4613;3;276665;3/4/2018;69;1000;200;3;11/4/2018;22/4/2018;14
3644;13;4;13;1;320;2427;3;276707;3/4/2018;16;1000;200;3;8/4/2018;15/4/2018;10
3645;12;4;7;2;60;4483;4;276711;3/4/2018;26;1002;200;3;9/4/2018;22/4/2018;14
3646;13;20;42;1;240;2921;2;276754;4/4/2018;63;1002;200;3;9/4/2018;18/4/2018;1
3647;12;4;7;2;310;1790;3;276771;4/4/2018;16;1001;102;3;8/4/2018;15/4/2018;12
